ID,Language_ID,Headword,Part_Of_Speech,Year,Etymology,Loan
485-bajtars,Hungarian,bajtárs,,1754.0,internal,true
486-bajusz,Hungarian,bajusz,,1522.0,unknown,true
487-bajvivas,Hungarian,bajvívás,,1395.0,,true
488-bak,Hungarian,bak,,1138.0,loan,true
489-baka,Hungarian,baka ∆,,1799.0,paronymy,true
490-bakacsin,Hungarian,bakacsin ∆,,1387.0,loan,true
491-bakafantos,Hungarian,bakafántos ×,,1833.0,compound,true
492-bakancs,Hungarian,bakancs,,1519.0,derived word,true
493-bakator,Hungarian,bakator ∆,,1590.0,unknown,true
494-bakcso,Hungarian,bakcsó,,1820.0,derived word,true
495-bakelit,Hungarian,bakelit,,1928.0,international word,true
496-bakfis,Hungarian,bakfis,,1869.0,German,true
497-baklo,Hungarian,bakló ×,,1138.0,unknown,true
498-bako,Hungarian,bakó ∆,,1229.0,unknown,true
499-bakol,Hungarian,bakol ×,,1138.0,,true
500-baksis,Hungarian,baksis,,1618.0,Ottoman-Turkic,true
501-baktat,Hungarian,baktat,,1659.0,,true
502-bakter,Hungarian,bakter ×,,1638.0,loan,true
503-bakterium,Hungarian,baktérium,,1883.0,international word,true
504-bal,Hungarian,bal,,1086.0,uncertain,true
505-bal,Hungarian,bál,,1651.0,German,true
506-bala,Hungarian,bála,,1355.0,loan,true
507-balalajka,Hungarian,balalajka,,1854.0,Russian,true
508-balaska,Hungarian,balaska ×,,1669.0,Slovakian,true
509-baldachin,Hungarian,baldachin,,1626.0,Wanderwort,true
510-balek,Hungarian,balek,,1782.0,Ottoman-Turkic,true
511-balerina,Hungarian,balerina,,1867.0,international word,true
512-balett,Hungarian,balett,,1791.0,international word,true
513-balgatag,Hungarian,balgatag,,1372.0,,true
514-balhe,Hungarian,balhé,,1862.0,loan,true
515-balin,Hungarian,balin ×,,1395.0,,true
516-balis,Hungarian,bális ×,,1799.0,,true
517-balkany,Hungarian,balkány ×,,1498.0,Turkic,true
518-balkon,Hungarian,balkon,,1788.0,international word,true
519-ballada,Hungarian,ballada,,1815.0,international word,true
520-ballag,Hungarian,ballag,,1504.0,onomatopoetic,true
521-ballaszt,Hungarian,ballaszt,,1845.0,German,true
522-ballon,Hungarian,ballon,,1793.0,international word,true
523-balmos,Hungarian,bálmos ×,,1652.0,Romanian,true
524-balna,Hungarian,bálna,,1538.0,Latin,true
525-balta,Hungarian,balta,,1429.0,Turkic,true
526-baltacim,Hungarian,baltacim ×,,1807.0,,true
527-balvany,Hungarian,bálvány,,1001.0,,true
528-balzsam,Hungarian,balzsam,,1265.0,Wanderwort,true
529-bamba,Hungarian,bamba,,1400.0,derived word,true
530-bambusz,Hungarian,bambusz,,1794.0,international word,true
531-ban,Hungarian,bán¹,,1372.0,uncertain,true
532-ban,Hungarian,bán²,,1138.0,Croatian or Serbian,true
533-banan,Hungarian,banán,,1795.0,international word,true
534-banda,Hungarian,banda,,1787.0,German,true
535-banderium,Hungarian,bandérium ∆,,1653.0,loan,true
536-bandita,Hungarian,bandita,,1642.0,Italian,true
537-bandukol,Hungarian,bandukol,,1850.0,onomatopoetic,true
538-bandzsal,Hungarian,bandzsal ×,,1781.0,,true
539-banik,Hungarian,bánik,,1470.0,paronymy,true
540-bank,Hungarian,bank,,1541.0,Wanderwort,true
541-banka,Hungarian,banka,,1702.0,paronymy,true
542-bankett,Hungarian,bankett,,1649.0,international word,true
543-bankir,Hungarian,bankír ∆,,1792.0,,true
544-banko,Hungarian,bankó,,1785.0,internal,true
545-bant,Hungarian,bánt,,1138.0,derived word,true
546-banya,Hungarian,banya,,1723.0,segmentation error,true
547-banya,Hungarian,bánya¹,,1217.0,Slavic,true
548-banya,Hungarian,bánya² ×,,1577.0,Croatian or Serbian,true
549-baptista,Hungarian,baptista,,1808.0,international word,true
550-bar,Hungarian,bár¹,,1834.0,international word,true
551-bar,Hungarian,bár²,,1531.0,blending,true
552-baraber,Hungarian,baráber ×,,1896.0,loan,true
553-baraboly,Hungarian,baraboly ×,,1588.0,Wanderwort,true
554-barack,Hungarian,barack,,1395.0,Slavic,true
555-barakk,Hungarian,barakk,,1738.0,international word,true
556-barangol,Hungarian,barangol,,1786.0,,true
557-barany,Hungarian,bárány,,1206.0,Slavic,true
558-baranyhimlo,Hungarian,bárányhimlő,,1719.0,German,true
559-barat,Hungarian,barát,,1156.0,Slavic,true
560-baratfule,Hungarian,barátfüle,,1795.0,compound,true
561-baratina,Hungarian,baratina ×,,1583.0,Slavic,true
562-baratkeselyu,Hungarian,barátkeselyű,,1881.0,compound,true
563-barazda,Hungarian,barázda,,1086.0,Slavic,true
564-barazdabillegeto,Hungarian,barázdabillegető,,1585.0,compound,true
565-barbar,Hungarian,barbár,,1416.0,Latin,true
566-barca,Hungarian,bárca ∆,,1819.0,unknown,true
567-barcs,Hungarian,bárcs ×,,1628.0,,true
568-bard,Hungarian,bárd¹,,1214.0,loan,true
569-bard,Hungarian,bárd²,,1788.0,international word,true
570-bargyu,Hungarian,bárgyú,,1792.0,derived word,true
571-barhent,Hungarian,barhent ∆,,1697.0,German,true
572-barikad,Hungarian,barikád,,1832.0,international word,true
573-bariton,Hungarian,bariton,,1838.0,international word,true
574-barka,Hungarian,barka,,1636.0,internal,true
575-barka,Hungarian,bárka,,1251.0,Croatian or Serbian,true
576-barkacs,Hungarian,barkács ×,,1402.0,,true
577-barko,Hungarian,barkó¹ ∆,,1809.0,Slavic,true
578-barko,Hungarian,barkó² ×,,1833.0,uncertain,true
579-barkoca,Hungarian,barkóca ×,,1257.0,Slavic,true
580-barkochba,Hungarian,barkochba,,1922.0,,true
581-barlang,Hungarian,barlang,,1233.0,Slavic,true
582-barna,Hungarian,barna,,1255.0,loan,true
583-baro,Hungarian,báró,,1291.0,loan,true
584-barokk,Hungarian,barokk,,1842.0,international word,true
585-barom,Hungarian,barom,,1247.0,Turkic,true
586-barometer,Hungarian,barométer,,1748.0,international word,true
587-baromfi,Hungarian,baromfi,,1519.0,compound,true
588-barsony,Hungarian,bársony,,1221.0,Turkic,true
589-barzsing,Hungarian,bárzsing ×,,1799.0,unknown,true
590-basa,Hungarian,basa,,1490.0,Ottoman-Turkic,true
591-baskir,Hungarian,baskír,,1791.0,international word,true
592-bastya,Hungarian,bástya,,1475.0,loan,true
593-baszik,Hungarian,baszik,,1213.0,Turkic,true
594-baszk,Hungarian,baszk,,1879.0,international word,true
595-basszus,Hungarian,basszus,,1604.0,Latin,true
596-batar,Hungarian,batár ∆,,1808.0,loan,true
597-batik,Hungarian,batik,,1893.0,,true
598-batiszt,Hungarian,batiszt,,1756.0,international word,true
599-batka,Hungarian,batka ∆,,1514.0,Czech,true
600-bator,Hungarian,bátor¹,,1086.0,Turkic,true
601-bator,Hungarian,bátor² ×,,1495.0,change of word class,true
602-batteria,Hungarian,battéria ∆,,1664.0,German,true
603-batul,Hungarian,batul ×,,1842.0,internal,true
604-batya,Hungarian,bátya,,1271.0,uncertain,true
605-batyko,Hungarian,batykó †,,1567.0,Ukranian,true
606-batyu,Hungarian,batyu,,1792.0,uncertain,true
607-bauxit,Hungarian,bauxit,,1879.0,international word,true
608-bavad,Hungarian,bávad ∆,,1577.0,,true
609-bazalt,Hungarian,bazalt,,1783.0,international word,true
610-bazar,Hungarian,bazár,,1825.0,international word,true
611-bazilika,Hungarian,bazilika,,1604.0,Latin,true
612-baziliszkusz,Hungarian,baziliszkusz,,1372.0,Latin,true
613-bazis,Hungarian,bázis,,1796.0,Latin,true
614-bazsalikom,Hungarian,bazsalikom,,1532.0,Latin,true
615-bazsalyog,Hungarian,bazsalyog ×,,1873.0,internal,true
616-bazsarozsa,Hungarian,bazsarózsa,,1532.0,compound,true
617-be,Hungarian,be¹,,1372.0,clipping,true
618-be,Hungarian,be²,,1610.0,onomatopoetic,true
619-bebi,Hungarian,bébi,,1816.0,international word,true
620-bece,Hungarian,bece ×,,1786.0,,true
621-beco,Hungarian,becő,,1247.0,unknown,true
622-becs,Hungarian,becs,,1389.0,,true
623-becsmerel,Hungarian,becsmérel,,1650.0,,true
624-becs,Hungarian,bécs †,,1364.0,Croatian or Serbian,true
625-becsiccsent,Hungarian,becsiccsent,,1888.0,compound,true
626-beduin,Hungarian,beduin,,1787.0,international word,true
627-befolyas,Hungarian,befolyás,,1755.0,German,true
628-befott,Hungarian,befőtt,,1835.0,lexicalised internal development,true
629-beg,Hungarian,bég¹ ×,,1292.0,,true
630-beg,Hungarian,bég² ∆,,1476.0,Ottoman-Turkic,true
631-beglerbeg,Hungarian,beglerbég ∆,,1542.0,Ottoman-Turkic,true
632-begy,Hungarian,begy,,1318.0,uncertain,true
633-behemot,Hungarian,behemót,,1578.0,loan,true
634-bejgli,Hungarian,bejgli,,1899.0,loan,true
635-beka,Hungarian,béka,,1295.0,Turkic,true
636-beke,Hungarian,béke,,1086.0,unknown,true
637-bekecs,Hungarian,bekecs,,1774.0,Polish,true
638-beklyo,Hungarian,béklyó,,1395.0,Turkic,true
639-bekrepal,Hungarian,bekrepál,,1935.0,compound,true
640-bel,Hungarian,bél,,1055.0,Proto-Finno-Ugric,true
641-bele,Hungarian,bele,,1416.0,lexicalized inflected word-form,true
642-beleg,Hungarian,belég,,1957.0,German,true
643-beleget,Hungarian,beleget ×,,1585.0,onomatopoetic,true
644-belend,Hungarian,belénd ×,,1395.0,,true
645-belendes,Hungarian,beléndes †,,1380.0,,true
646-beles,Hungarian,béles,,1395.0,derived word,true
647-beles,Hungarian,bélés,,1395.0,derived word,true
648-belga,Hungarian,belga,,1602.0,Latin,true
649-abbeli,Hungarian,abbeli,,1520.0,,true
650-belice,Hungarian,belice ×,,1570.0,Wanderwort,true
651-belpoklos,Hungarian,bélpoklos ∆,,1416.0,compound,true
652-belso,Hungarian,belső,,1225.0,derived word,true
653-belul,Hungarian,belül,,1372.0,,true
654-belyeg,Hungarian,bélyeg,,1263.0,uncertain,true
655-bena,Hungarian,béna,,1372.0,Slovakian,true
656-bences,Hungarian,bencés,,1852.0,derived word,true
657-bendo,Hungarian,bendő,,1398.0,loan,true
658-benne,Hungarian,benne,,1372.0,,true
659-benneteket,Hungarian,benneteket,,1573.0,,true
660-bennunket,Hungarian,bennünket,,1542.0,lexicalized inflected word-form,true
661-bennfentes,Hungarian,bennfentes,,1873.0,compound,true
662-benzin,Hungarian,benzin,,1868.0,international word,true
663-ber,Hungarian,bér,,1121.0,uncertain,true
664-berbecs,Hungarian,berbécs ×,,1423.0,Romanian,true
665-berbence,Hungarian,berbence ×,,1422.0,Croatian or Serbian,true
666-berber,Hungarian,berber,,1842.0,international word,true
667-berbitel,Hungarian,berbitél ×,,1544.0,derived word,true
668-berc,Hungarian,bérc,,1135.0,Slavic,true
669-berce,Hungarian,berce ×,,1816.0,Slavic,true
670-berdo,Hungarian,berdó †,,1605.0,,true
671-berek,Hungarian,berek,,1193.0,uncertain,true
672-beretra,Hungarian,beretra †,,1518.0,,true
673-bergam,Hungarian,bergám †,,1503.0,Italian,true
674-berhe,Hungarian,berhe ×,,1358.0,loan,true
675-berill,Hungarian,berill,,1395.0,Wanderwort,true
676-berke,Hungarian,berke ×,,1559.0,internal,true
677-berkenye,Hungarian,berkenye ×,,1055.0,Slavic,true
678-bermal,Hungarian,bérmál,,1519.0,Croatian or Serbian,true
679-berreg,Hungarian,berreg,,1787.0,onomatopoetic,true
680-berveng,Hungarian,bervéng ×,,1470.0,loan,true
681-berzenkedik,Hungarian,berzenkedik,,1566.0,,true
682-bese,Hungarian,bese ×,,1138.0,uncertain,true
683-besenyo,Hungarian,besenyő,,1138.0,Turkic,true
684-beslia,Hungarian,beslia †,,1552.0,,true
685-beste,Hungarian,beste ∆,,1490.0,,true
686-bestia,Hungarian,bestia,,1507.0,,true
687-bestialis,Hungarian,bestiális,,1769.0,,true
688-beszed,Hungarian,beszéd,,1138.0,,true
689-beszely,Hungarian,beszély ∆,,1833.0,Slavic,true
690-beszerika,Hungarian,beszerika ×,,1645.0,Romanian,true
691-beteg,Hungarian,beteg,,1372.0,uncertain,true
692-betlehem,Hungarian,betlehem,,1801.0,,true
693-beton,Hungarian,beton,,1865.0,international word,true
694-betu,Hungarian,betű,,1416.0,Turkic,true
695-betyar,Hungarian,betyár,,1744.0,Croatian or Serbian,true
696-bezzeg,Hungarian,bezzeg,,1219.0,lexicalized inflected word-form,true
697-bianko,Hungarian,biankó,,1865.0,German,true
698-bibasz,Hungarian,bibasz ×,,1784.0,Romani,true
699-bibe,Hungarian,bibe,,1578.0,internal,true
700-bibelodik,Hungarian,bíbelődik,,1698.0,derived word,true
701-biber,Hungarian,biber ∆,,1735.0,Croatian or Serbian,true
702-bibi,Hungarian,bibi,,1566.0,internal,true
703-bibic,Hungarian,bíbic,,1430.0,onomatopoetic,true
704-bibircs,Hungarian,bibircs ×,,1570.0,,true
705-biblia,Hungarian,biblia,,1513.0,Latin,true
706-biblioteka,Hungarian,bibliotéka ∆,,1765.0,Latin,true
707-bibor,Hungarian,bíbor,,1181.0,uncertain,true
708-biccent,Hungarian,biccent,,1767.0,,true
709-bicikli,Hungarian,bicikli,,1891.0,German,true
710-bicsak,Hungarian,bicsak ×,,1408.0,uncertain,true
711-bicsaklik,Hungarian,bicsaklik,,1564.0,derived word,true
712-bicska,Hungarian,bicska,,1522.0,uncertain,true
713-biflaz,Hungarian,bifláz,,1885.0,loan,true
714-bifsztek,Hungarian,bifsztek,,1818.0,international word,true
715-bigamia,Hungarian,bigámia,,1763.0,Latin,true
716-b,Hungarian,b ×,,1783.0,derived word,true
717-bigott,Hungarian,bigott,,1766.0,German,true
718-biggyeszt,Hungarian,biggyeszt,,1636.0,,true
719-bigyeg,Hungarian,bigyeg ×,,1808.0,,true
720-bigyo,Hungarian,bigyó,,1930.0,internal,true
721-bika,Hungarian,bika,,1138.0,Turkic,true
722-bikaver,Hungarian,bikavér,,1851.0,semantic change,true
723-bikfic,Hungarian,bikfic,,1843.0,unknown,true
724-bikini,Hungarian,bikini,,1962.0,international word,true
725-bileta,Hungarian,biléta ∆,,1748.0,international word,true
726-bili,Hungarian,bili,,1875.0,clipping,true
727-biliard,Hungarian,biliárd,,1693.0,international word,true
728-bilincs,Hungarian,bilincs,,1558.0,Slavic,true
729-billeg,Hungarian,billeg,,1565.0,,true
730-billen,Hungarian,billen,,1716.0,onomatopoetic,true
731-billikom,Hungarian,billikom ∆,,1612.0,,true
732-billio,Hungarian,billió,,1795.0,German,true
733-bimbam,Hungarian,bim-bam,,1846.0,uncertain,true
734-bimbo,Hungarian,bimbó,,1456.0,derived word,true
735-bincsok,Hungarian,bincsók ×,,1591.0,,true
736-biologia,Hungarian,biológia,,1815.0,,true
737-bir,Hungarian,bír,,1372.0,uncertain,true
738-birizgal,Hungarian,birizgál,,1833.0,onomatopoetic,true
739-birka,Hungarian,birka,,1347.0,uncertain,true
740-birkodik,Hungarian,birkodik ∆,,1650.0,,true
741-biro,Hungarian,bíró,,1306.0,derived word,true
742-birsag,Hungarian,bírság,,1276.0,derived word,true
743-bisztro,Hungarian,bisztró,,1936.0,international word,true
744-bitang,Hungarian,bitang,,1456.0,Czech,true
745-bito,Hungarian,bitó,,1293.0,uncertain,true
746-bitol,Hungarian,bitol ×,,1790.0,,true
747-bitumen,Hungarian,bitumen,,1757.0,international word,true
748-bivaly,Hungarian,bivaly,,1193.0,Slavic,true
749-bizarr,Hungarian,bizarr,,1790.0,international word,true
750-bizgat,Hungarian,bizgat ×,,1585.0,,true
751-bizik,Hungarian,bízik,,1138.0,unknown,true
752-bizmut,Hungarian,bizmut,,1757.0,international word,true
753-bizony,Hungarian,bizony,,1057.0,,true
754-bizton,Hungarian,bizton,,1535.0,,true
755-biztos,Hungarian,biztos,,1563.0,derived word,true
756-bizvast,Hungarian,bízvást,,1546.0,lexicalized inflected word-form,true
757-bizserel,Hungarian,bizserél ×,,1787.0,,true
758-bizsu,Hungarian,bizsu,,1816.0,French,true
759-blamiroz,Hungarian,blamíroz ∆,,1844.0,,true
760-blanketta,Hungarian,blanketta,,1860.0,German,true
761-blatt,Hungarian,blatt,,1808.0,German,true
762-blazirt,Hungarian,blazírt,,1844.0,German,true
763-bliccel,Hungarian,bliccel,,1885.0,,true
764-bliktri,Hungarian,bliktri ∆,,1728.0,loan,true
765-blokad,Hungarian,blokád,,1681.0,German,true
766-blokk,Hungarian,blokk,,1796.0,German,true
767-bloff,Hungarian,blöff,,1921.0,international word,true
768-bluz,Hungarian,blúz,,1839.0,German,true
769-boa,Hungarian,boa,,1825.0,international word,true
770-bobiskol,Hungarian,bóbiskol,,1792.0,derived word,true
771-bobita,Hungarian,bóbita,,1647.0,derived word,true
772-bocer,Hungarian,bócér ∆,,1405.0,,true
773-boci,Hungarian,boci,,1795.0,derived word,true
774-bocs,Hungarian,bocs¹ †,,1237.0,Slavic,true
775-bocs,Hungarian,bocs²,,1792.0,unknown,true
776-bocsanat,Hungarian,bocsánat,,1372.0,,true
777-bocsar,Hungarian,bocsár †,,1002.0,Slavic,true
778-bocsat,Hungarian,bocsát,,1372.0,Chuvash,true
779-bocska,Hungarian,bocska ×,,1228.0,Slavic,true
780-bocskor,Hungarian,bocskor,,1395.0,,true
781-boda,Hungarian,bóda ×,,1395.0,uncertain,true
782-bode,Hungarian,bódé,,1792.0,German,true
783-bodega,Hungarian,bodega ∆,,1854.0,international word,true
784-bodit,Hungarian,bódít,,1493.0,,true
785-bodnar,Hungarian,bodnár ×,,1388.0,Slavic,true
786-bodobacs,Hungarian,bodobács ×,,1801.0,unknown,true
787-bodocs,Hungarian,bodócs ×,,1522.0,derived word,true
788-bodor,Hungarian,bodor,,1090.0,derived word,true
789-bodorog,Hungarian,bódorog ×,,1648.0,internal,true
790-bodza,Hungarian,bodza,,1090.0,Slavic,true
791-bodzfa,Hungarian,bodzfa ×,,1257.0,compound,true
792-bog,Hungarian,bog,,1138.0,Proto-Finno-Ugric,true
793-bogancs,Hungarian,bogáncs,,1248.0,derived word,true
794-bogar,Hungarian,bogár,,1138.0,internal,true
795-boglar,Hungarian,boglár ∆,,1505.0,loan,true
796-boglya,Hungarian,boglya,,1291.0,uncertain,true
797-isbognar,Hungarian,isbognár,,1392.0,loan,true
798-bogracs,Hungarian,bogrács,,1703.0,Ottoman-Turkic,true
799-bogyo,Hungarian,bogyó,,1505.0,Proto-Uralic,true
800-bohem,Hungarian,bohém,,1885.0,German,true
801-boho,Hungarian,bohó,,1575.0,,true
802-boja,Hungarian,bója,,1865.0,German,true
803-bojar,Hungarian,bojár,,1486.0,German,true
804-bojkott,Hungarian,bojkott,,1895.0,international word,true
805-bojnyik,Hungarian,bojnyik ×,,1690.0,Slovakian,true
806-bojt,Hungarian,bojt,,1181.0,unknown,true
807-bojtar,Hungarian,bojtár,,1621.0,uncertain,true
808-bojtorjan,Hungarian,bojtorján,,1237.0,Turkic,true
809-bojtorkodik,Hungarian,bojtorkodik ×,,1628.0,,true
810-boka,Hungarian,boka,,1193.0,Turkic,true
811-bokaly,Hungarian,bokály ×,,1549.0,loan,true
812-boklal,Hungarian,bóklál ×,,1831.0,,true
813-bokol,Hungarian,bókol,,1778.0,,true
814-bokolyo,Hungarian,bokolyó ×,,1604.0,blending,true
815-bokony,Hungarian,bókony ×,,1528.0,,true
816-bokor,Hungarian,bokor,,1055.0,unknown,true
817-bokorugro,Hungarian,bokorugró ∆,,1647.0,compound,true
818-bokreta,Hungarian,bokréta,,1585.0,derived word,true
819-boksa,Hungarian,boksa ×,,1211.0,derived word,true
820-boksz,Hungarian,boksz¹,,1780.0,,true
821-boksz,Hungarian,boksz²,,1896.0,international word,true
822-boksz,Hungarian,boksz³,,1906.0,,true
823-boldog,Hungarian,boldog,,1193.0,internal,true
824-bole,Hungarian,bólé,,1854.0,German,true
825-bolero,Hungarian,boleró,,1838.0,international word,true
826-bolgar,Hungarian,bolgár,,1138.0,Bulgarian,true
827-bolha,Hungarian,bolha,,1200.0,Slavic,true
828-bologat,Hungarian,bólogat,,1783.0,,true
829-bolond,Hungarian,bolond,,1200.0,Slavic,true
830-bolonyik,Hungarian,bolonyik,,1628.0,Slavic,true
831-bolsevik,Hungarian,bolsevik,,1907.0,,true
832-bolt,Hungarian,bolt¹ †,,1416.0,derived word,true
833-bolt,Hungarian,bolt²,,1211.0,loan,true
834-boly,Hungarian,boly,,1213.0,unknown,true
835-bolyh,Hungarian,bolyh,,1561.0,,true
836-bolyong,Hungarian,bolyong,,1343.0,,true
837-bomba,Hungarian,bomba,,1685.0,Wanderwort,true
838-bombarda,Hungarian,bombarda ∆,,1557.0,German,true
839-bombardon,Hungarian,bombardon,,1859.0,international word,true
840-bombaszt,Hungarian,bombaszt ∆,,1806.0,German,true
841-bon,Hungarian,bon,,1865.0,international word,true
842-bonbon,Hungarian,bonbon,,1845.0,international word,true
843-bonc,Hungarian,bonc¹ ×,,1193.0,unknown,true
844-bonc,Hungarian,bonc²,,1786.0,German,true
845-boncol,Hungarian,boncol,,1675.0,derived word,true
846-boncsok,Hungarian,boncsok ∆,,1500.0,Ottoman-Turkic,true
847-bong,Hungarian,bong,,1554.0,onomatopoetic,true
848-bongor,Hungarian,bongor ×,,1618.0,loan,true
849-bont,Hungarian,bont,,1337.0,,true
850-bonta,Hungarian,bonta ×,,1321.0,loan,true
851-bonvivan,Hungarian,bonviván,,1799.0,,true
852-bonyolit,Hungarian,bonyolít,,1533.0,,true
853-bor,Hungarian,bor,,1086.0,Turkic,true
854-bor,Hungarian,bór,,1815.0,international word,true
855-bora,Hungarian,bóra,,1717.0,loan,true
856-borax,Hungarian,bórax,,1757.0,international word,true
857-borbely,Hungarian,borbély,,1393.0,Wanderwort,true
858-borbolya,Hungarian,borbolya ×,,1522.0,uncertain,true
859-borda,Hungarian,borda,,1355.0,Slavic,true
860-bordely,Hungarian,bordély ∆,,1405.0,loan,true
861-bordo,Hungarian,bordó,,1885.0,internal,true
862-borissza,Hungarian,borissza ∆,,1434.0,,true
863-borit,Hungarian,borít,,1456.0,,true
864-borul,Hungarian,borul,,1512.0,,true
865-borju,Hungarian,borjú,,1211.0,Chuvash,true
866-bornirt,Hungarian,bornírt ∆,,1846.0,German,true
867-boroka,Hungarian,boróka,,1791.0,Slovakian,true
868-borona,Hungarian,borona¹ ×,,1406.0,Slavic,true
869-borona,Hungarian,borona²,,1481.0,Slavic,true
870-borosta,Hungarian,borosta,,1347.0,loan,true
871-borostyan,Hungarian,borostyán¹,,1282.0,Slavic,true
872-borostyan,Hungarian,borostyán²,,1803.0,German,true
873-boroszlan,Hungarian,boroszlán ×,,1783.0,,true
874-borotva,Hungarian,borotva,,1332.0,Slavic,true
875-borovicska,Hungarian,borovicska ×,,1794.0,Slovakian,true
876-borravalo,Hungarian,borravaló,,1620.0,compound,true
877-bors,Hungarian,bors,,1075.0,Turkic,true
878-borso,Hungarian,borsó,,1229.0,Turkic,true
879-borsoka,Hungarian,borsóka,,1783.0,,true
